# Fichier généré (à part cette partie de commentaires...) à partir de la requête SQL suivante
#
# SELECT ENT.NUMERO AS ENT_ID, ENT.NUMERO_ENTREPRISE AS ENT_CANTONAL_ID, ETB.NUMERO AS ETB_PRN_ID, ETB.NUMERO_ETABLISSEMENT AS ETB_PRN_CANTONAL_ID
# FROM UNIREG.TIERS ENT
# JOIN UNIREG.RAPPORT_ENTRE_TIERS AE ON AE.ANNULATION_DATE IS NULL AND AE.RAPPORT_ENTRE_TIERS_TYPE='ActiviteEconomique' AND AE.ETB_PRINCIPAL=1 AND AE.TIERS_SUJET_ID=ENT.NUMERO
# JOIN UNIREG.TIERS ETB ON AE.TIERS_OBJET_ID=ETB.NUMERO
# WHERE ENT.NUMERO < 100000
# ORDER BY ENT.NUMERO;
#
ENT_ID;ENT_CANTONAL_ID;ETB_PRN_ID;ETB_PRN_CANTONAL_ID
60503;;3066835;
60504;101646003;3080454;101104494
60505;;3080456;
60506;101457847;3080462;100992989
60507;101637086;3080463;101078873
60508;101521544;3080465;101002798
60509;101736047;3080464;101736048
60510;101579927;3080466;100993274
60511;101472719;3080467;100996958
60512;101516638;3080468;101023142
60513;101468911;3080469;100992663
60514;101659075;3056307;100988021
60515;101487453;3080470;100985794
60516;101656657;3080472;101080455
60517;101599920;3080473;100985791
60518;101497431;3080474;101000440
60519;101661597;3080480;101020111
60520;;3080476;
60521;;3080477;
60522;;3080484;
60523;;3080483;
60524;;3080481;
60525;;3080486;
60526;101442975;3080488;101059709
60527;101533897;3070817;100991326
60528;101525539;3080487;101079012
60529;101556459;3080490;101080829
60530;101472142;3080489;100990962
60531;101560565;3080491;101049384
60532;101501489;3080493;101065773
60533;101455551;3080494;101046750
60534;101443869;3080492;101058549
60535;101433759;3080495;100984568
60536;101533501;3080496;101058679
60537;101573589;3080498;101080155
60538;101588568;3080508;100990718
60539;101456145;3080497;101058551
60540;101426555;3080502;100990970
60541;101576159;3080509;100992088
60542;101539230;3080507;100991075
60543;101583480;3080510;101024037
60544;101586402;3080511;101073895
60545;101576649;3080512;100985759
60546;101465146;3080515;101000817
60547;;3080513;
60548;101519871;3080514;101060172
60549;101426045;3080517;101067694
60550;101661129;3080516;101004214
60551;101511149;3080519;101068684
60552;101462232;3001476;101070104
60553;101563671;3080518;101078441
60554;101650099;3080520;100992194
60555;101563171;3080521;101002713
60556;;3080524;
60557;;3080523;
60558;101671357;3074659;101402182
60559;;3080525;
60560;;3063410;
60561;101657443;3080526;101033872
60562;101741512;3080528;101741513
60563;;3054647;
60564;101739307;3080529;101739308
60565;101576595;3080527;101070043
60566;101478348;3080530;101052036
60567;101509655;3080531;101055663
60568;101649405;3080534;101071785
60569;101424813;3080532;100992409
60570;101517528;3080533;101066997
60571;101570511;3080535;101060901
60572;101637666;3080536;101052089
60573;101436531;3080537;100992410
60574;101596042;3080538;101004353
60575;101505519;3080539;101067876
60576;101493337;3080540;100992292
60577;101625451;3080543;101072156
60578;101572719;3080541;101060108
60579;101506199;3080542;101005107
60580;101611334;3080544;100992208
60581;101512199;3080545;101007218
60582;101636060;3080547;101007219
60583;101639476;3080548;101080217
60584;;3080556;
60585;;3011996;
60586;;3065767;
60587;101627988;3080549;101070190
60588;;3008329;
60589;;3072327;
60590;101514144;3080550;101050315
60591;101654559;3080553;101045844
60592;101521273;3080554;101071739
60593;101566031;3080555;101070428
60594;101505941;3080557;100983688
60595;101435187;3080558;101076080
60596;101593790;3080559;101031223
60597;101469107;3080560;101055162
60598;101735529;3033274;101735530
60599;101712682;3080561;101712683
60600;;3003660;
60601;101492541;3080562;101042201
60602;;3016436;
60603;101520642;3080564;101008216
60604;101419768;3080565;101065022
60605;101643742;3080566;101065852
60606;101567783;3080567;101004472
60607;101571673;3080569;101014014
60608;101634796;3080570;101077466
60609;;3080568;
60610;101456495;3080571;101010720
60611;101502769;3080572;101067459
60612;101576235;3080575;101061740
60614;101504273;3080573;101034241
60615;101571245;3080576;101008213
60616;;3080574;
60617;101612490;3080577;101065444
60618;101577211;3080578;101053083
60619;101462767;3080581;101004491
60620;101648481;3080579;101034239
60621;101655913;3080583;101062386
60622;101558043;3080584;101003329
60623;101542178;3080585;101076755
60624;101524132;3080586;101067296
60625;;3031228;
60626;101615174;3080588;100993392
60627;101490103;3080587;101030783
60628;101469281;3080590;101007650
60629;101480841;3080591;101039413
60630;;3080589;
60631;101590912;3080592;101003092
60632;101436087;3080594;100987558
60633;;3080593;
60634;101487377;3080595;101015225
60635;101639436;3080597;101005376
60636;101660039;3080607;101067877
60637;101479163;3080598;101034821
60638;101556563;3080599;101056019
60639;101659205;3080600;101004304
60640;101560085;3080601;101052617
60641;101481959;3080602;101080826
60642;101512183;3080603;101040043
60643;101485709;3080604;100992688
60644;101445249;3080605;100992689
60645;101462254;3080611;100993744
60646;101515222;3080606;100993743
60647;101494443;3080608;101070784
60648;101497605;3080609;101059222
60649;101597012;3080610;101025143
60650;101585336;3080612;101048525
60651;101532417;3080616;101028533
60652;101472267;3015897;101007531
60653;101419486;3080614;101066996
60654;101454973;3080615;101013750
60655;;3080617;
60656;101437025;3080620;101025144
60657;101591500;3080623;101016158
60658;101458588;3080621;101001917
60659;101552661;3080622;101070758
60660;;3080624;
60661;101643050;3080627;101001006
60662;101423713;3080625;100989592
60663;101652945;3080626;100992298
60664;101528199;3080628;101058430
60665;101525357;3080630;101042701
60666;101478460;3080633;101080985
60667;101435775;3080632;101059220
60668;;3080629;
60669;101473270;3080631;101060208
60670;101671702;3080636;101392760
60671;101673588;3080639;101117742
60672;101670295;3080640;101391282
60673;;3080645;
60674;101671121;3080642;101391881
60675;101670018;3080653;101391402
60676;101669334;3080654;101390689
60677;;3080667;
60678;;3080647;
60679;101670520;3080650;101391739
60680;101670482;3080658;101392146
60681;101597844;3080659;101049256
60682;101548947;3080657;101063086
60683;;3080660;
60684;;3080663;
60685;;3080670;
60686;;3080665;
60687;101671622;3080677;101197086
60688;101517433;3080668;101024786
60689;101512265;3074009;101015145
60690;;3080669;
60691;101452385;3080671;101025774
60692;101670104;3080675;101391842
60693;;3080683;
60694;101610808;3080679;101033403
60695;101608258;3080681;101051680
60696;101519687;3080680;101018061
60697;101661377;3080682;101055770
60698;101472212;3080684;101066168
60699;101549107;3080685;101021586
60700;101441091;3080686;100985348
60701;101499241;3080687;100985205
60702;101455286;3080688;101053225
60703;;3080689;
60704;101527937;3080692;101076269
60705;;3080691;
60706;101483515;3080693;101068448
60707;101419806;3080696;101014308
60708;101671430;3080695;101391554
60709;;3080699;
60710;;3080700;
60711;;3080702;
60712;;3080704;
60713;;3080701;
60714;;3080703;
60715;101609808;3080708;101071969
60716;;3035332;
60717;101601068;3080709;100987895
60718;101632184;3080717;100987896
60719;;3080705;
60720;101501821;3080249;101071786
60721;101551383;3080707;101068338
60722;101568195;3080710;101002387
60723;101598546;3080712;100983448
60724;;3065028;
60725;101553439;3080713;101137252
60726;;3000148;
60727;;3080711;
60728;;3080714;
60729;;3080716;
60730;;3080715;
60731;101652909;3080718;100998893
60732;101588096;3080719;100990917
60733;101543490;3080720;101082343
60734;101532665;3080721;100985334
60735;101641430;3080723;100985331
60736;101605218;3080722;100985332
60737;101633704;3080727;101026351
60738;101482187;3080724;101026352
60739;101530954;3080726;101037209
60740;;3080725;
60741;101427205;3080729;101007522
60742;101581348;3080728;100995727
60743;101487607;3080730;101066871
60744;101541870;3080735;100988157
60745;101664561;3080737;101000114
60746;101595242;3080743;100991488
60747;101533873;3080736;101066610
60748;101465957;3080738;101016589
60749;101481811;3080739;101077772
60750;101501581;3080741;101026427
60751;101570017;3080742;101003484
60752;;3080747;
60753;101587080;3080744;101011018
60754;101525313;3080745;101004894
60755;101625090;3080746;101049548
60756;101586290;3032343;101004499
60757;101496513;3080751;100999073
60758;;3080748;
60759;101740698;3080752;101740699
60760;;3080750;
60761;101448623;3080756;101068166
60762;101418887;3080753;101011019
60763;101488375;3080754;101004763
60764;101427681;3080755;101068103
60765;101539470;3080757;101004224
60766;101570977;3080759;101015690
60767;101567273;3080758;101017738
60768;101460534;3080760;100999462
60769;101433175;3080761;101081768
60770;101524882;3080762;101015223
60771;101450753;3080763;101079906
60772;101516690;3080764;101068076
60773;101555117;3080765;101012607
60774;101645771;3080766;101004222
60775;101737242;3080767;101737243
60776;101504629;3080770;101078787
60777;101637478;3080768;101049317
60778;101418731;3080769;100989835
60779;101605770;3080771;101027239
60780;101487763;3080774;101033108
60781;101552303;3080773;101007343
60782;101671793;3080789;101392271
60783;101670514;3080777;101392109
60784;101516123;3080778;101327247
60785;;3080776;
60786;101450554;3080779;100997914
60787;;3080780;
60788;;3080781;
60789;;3080782;
60790;101606370;3080786;101009648
60791;;3080783;
60792;;3080785;
60793;101443681;3080787;101048227
60794;101485535;3080788;101028189
60795;101597030;3080790;101056892
60796;101617820;3080794;100982490
60797;101613032;3080793;101054756
60798;101556015;3080795;100989099
60799;;3080791;
60800;101460584;3080797;101006542
60801;101565275;3080796;101029466
60802;101462922;3080798;101030741
60803;;3080800;
60804;;3059753;
60805;101509703;3080799;101023163
60806;101559631;3080802;100983548
60807;101507743;3080803;101011996
60808;;3080801;
60809;101497823;3080804;100999290
60810;101455695;3080805;101020007
60811;101472475;3080806;101044771
60812;101565587;3080807;101081770
60813;101437313;3080810;101082052
60814;101468168;3046416;101006103
60815;101655175;3080808;101061924
60816;101658305;3080827;101057309
60817;101429727;3080812;101044772
60818;101431507;3080811;101068105
60819;101498811;3080813;101042990
60820;101610402;3080814;101068451
60821;101469005;3080815;101042991
60822;101510113;3078251;101020876
60823;101667503;3080816;101020874
60824;101535152;3080817;101020875
60825;101484679;3080818;101078872
60826;101653615;3080819;101043872
60827;101433765;3080820;101043873
60828;101644344;3080821;100993742
60829;101503203;3080822;101038999
60830;101584604;3080823;101049702
60831;101533389;3080825;101026495
60832;101642846;3080826;101026497
60833;101581378;3080828;101072661
60834;101438601;3080833;100991224
60835;101553059;3080834;100993058
60836;101525595;3080835;100991225
60837;101545719;3080836;101043184
60838;101622780;3080842;101066832
60839;101735699;3080843;101735700
60840;;3080844;
60841;101665773;3080846;101015080
60842;101523787;3080845;101066174
60843;101481897;3071588;101061883
60844;101517738;3080847;101080063
60845;101537278;3080849;101003692
60846;;3080848;
60847;101556883;3080857;101015082
60848;101627416;3080854;101072664
60849;;3080852;
60850;;3080855;
60851;;3054648;
60852;101448807;3080908;101009760
60853;;3080856;
60854;101556715;3080861;101026496
60855;101591658;3080862;101048887
60856;;3080877;
60857;101608222;3080864;101006406
60858;;3080865;
60859;;3080867;
60860;;3080873;
60861;;3080870;
60862;;3080872;
60863;;3080882;
60864;;3080876;
60865;;3080881;
60866;;3080880;
60867;101605540;3080884;100984756
60868;;3080883;
60869;101629772;3080885;101015516
60870;101636844;3080891;100984553
60871;101521681;3080888;101066783
60872;;3080886;
60873;101735203;3080887;101735204
60874;;3080890;
60875;101435957;3080898;101006744
60876;;3080895;
60877;;3080894;
60878;;3080900;
60879;;3080899;
60880;;3080901;
60881;101556993;3080903;100985931
60882;101554129;3080905;101038770
60883;;3080904;
60884;;3080911;
60885;101739831;3080907;101739832
60886;101518596;3080910;100985932
60887;101736407;3080909;101736408
60888;101628934;3080912;101003093
60889;101435247;3080914;101007530
60890;101539616;3080915;101065190
60891;101548345;3080916;101055344
60892;;3080940;
60893;101480103;3080917;101079951
60894;101621686;3080918;101079155
60895;101451098;3080919;101103866
60896;101424985;3080922;101055345
60897;;3080920;
60898;101483381;3080925;100998557
60899;101502473;3080935;101059510
60900;;3055695;
60901;;3080924;
60902;101439271;3080927;101068636
60903;;3080929;
60904;101621882;3080931;101033664
60905;101532593;3080932;101067878
60906;;3080933;
60907;101540848;3080934;100984551
60908;101655499;3080936;101082406
60909;;3080937;
60910;101607786;3080939;101068379
60911;;3058169;
60912;101532613;3080941;101068637
60913;101631172;3080938;101067625
60914;101568909;3080944;101036312
60915;101529015;3080942;100990545
60916;101580870;3080946;101048174
60917;101556059;3080943;100986671
60918;101659595;3080945;101005635
60919;101644164;3080948;101057311
60920;;3053878;
60922;101671106;3071070;101132243
60923;101604388;3080949;101017308
60924;;3018145;
60925;;3080947;
60926;101641930;3080950;101041705
60927;101423901;3080951;101026336
60928;101421018;3080952;101052037
60929;101459885;3080953;101005434
60930;101427555;3080954;101039505
60931;101596064;3080955;101079720
60932;101452111;3080958;101027746
60933;101536404;3080956;101000728
60934;101610286;3080957;101388809
60935;;3080959;
60936;101435035;3080965;101060947
60937;101517882;3080963;101030506
60938;;3080964;
60939;;3080960;
60940;;3080961;
60941;;3080962;
60942;;3080966;
60943;;3080970;
60944;;3045192;
60945;;3080976;
60946;;3080968;
60947;;3080971;
60948;101594910;3080972;101004831
60949;101616724;3080974;101023763
60950;101426807;3080977;101065196
60951;101537632;3080975;101058834
60952;101476789;3080978;101052247
60953;101428109;3080979;101005035
60954;101529133;3080980;101035267
60955;101451174;3080982;101071946
60956;101626430;3080981;101036920
60957;101431985;3080983;101000283
60958;101443195;3080984;101058303
60959;101559585;3080987;101058304
60960;101448997;3080988;101035265
60961;101549411;3080986;101058830
60962;101486833;3080985;100982279
60963;101461431;3080991;101058832
60964;101588144;3080989;101061435
60965;101593050;3080990;101000880
60966;101528540;3080995;101012735
60967;101424011;3080992;101004632
60968;101498071;3080993;101065318
60969;101540152;3080996;101077006
60970;101629008;3080997;101031181
60971;101571073;3080998;101066885
60972;101566377;3081000;101070405
60973;101568483;3081001;100993550
60974;101610806;3080999;101079630
60975;101504977;3081005;101059518
60976;101513962;3081002;101004853
60977;101575647;3081003;101068321
60978;101434897;3081004;101005036
60979;101486041;3081007;100980904
60980;;3081006;
60981;101460347;3081008;101010913
60982;101476648;3081011;101039219
60983;101473288;3081010;101044719
60984;101443873;3081009;101009728
60985;;3081013;
60986;101588426;3081015;101003361
60987;;3081014;
60988;101564865;3081017;101002932
60989;101461935;3081018;101081211
60990;;3081019;
60991;;3081021;
60992;;3081023;
60993;101599282;3081025;101070277
60994;101531386;3081026;101007683
60995;101738259;3081024;101738260
60996;101650095;3081027;101083499
60997;101442579;3081029;101034591
60998;101451490;3081031;101004766
60999;;3055049;
61000;101507877;3081032;101018914
61001;;3081028;
61002;;3081030;
61003;101629018;3081033;100991217
61004;101482817;3081034;101006923
61005;101566201;3081037;101007178
61006;101596220;3081038;100995129
61007;;3081035;
61008;101490839;3081040;101179197
61009;;3081036;
61010;;3081039;
61011;101445191;3081043;101067198
61012;;3081041;
61013;;3081042;
61014;;3081057;
61015;;3081044;
61016;;3081045;
61017;;3081056;
61018;;3081055;
61019;101650707;3081058;101076151
61020;101598272;3081059;101076253
61021;101658439;3081061;101061558
61022;101443061;3081060;100985788
61023;101606220;3081062;100985382
61024;101570373;3081063;101008376
61025;101584374;3081066;101050254
61026;101484369;3081064;101030433
61027;101660195;3081065;100981058
61028;101517153;3081070;100994124
61029;101548025;3081067;101050607
61030;101621430;3081068;101082064
61031;101439863;3081069;101005350
61032;101635682;3081072;101060059
61033;101648549;3081071;101029062
61034;101613069;3081073;101076598
61035;101594810;3081075;101076599
61036;101502987;3081076;101075861
61037;101568033;3081077;101083484
61038;101654357;3081080;101008409
61039;101440191;3081079;101075858
61040;;3081078;
61041;101437177;3081081;101062975
61042;101534904;3081082;101076250
61043;101568739;3081084;101036953
61044;101624302;3081086;101065744
61045;101439777;3081085;101050651
61046;101578825;3081089;101075269
61047;101647057;3081087;101050754
61048;101611464;3081088;101031021
61049;101444460;3081092;101080429
61050;101505631;3081090;101014154
61051;101662833;3081091;101020504
61052;101417191;3081093;101014155
61053;101555455;3081094;101012883
61054;101594538;3081095;101061497
61055;101665683;3081101;101058472
61056;101558867;3081096;100991601
61057;101735207;3081097;101735208
61058;101455617;3081099;101066713
61059;101494861;3081098;101066559
61060;101583610;3081100;100990048
61061;101632604;3019176;101059138
61062;101513960;3081104;100987193
61063;101568837;3081102;101083154
61064;101550073;3081103;101000670
61065;101524050;3081105;101082763
61066;101742579;3081106;101742580
61067;101576767;3081107;100997220
61068;;3081110;
61069;101475757;3081108;101079165
61070;101590966;3081115;101049334
61071;101544892;3081109;100991963
61072;101635278;3081111;100991961
61073;101647509;3081112;101075529
61074;101522339;3081113;100999828
61075;101596144;3081114;101020342
61076;101623424;3081116;101030435
61077;101632516;3081117;101075859
61078;101654955;3081119;101065738
61079;101491443;3081121;101004797
61080;101608264;3081122;101067074
61081;;3081118;
61082;;3081120;
61083;101532479;3081124;101053912
61084;101544542;3081125;101003926
61085;101552551;3081126;101003925
61086;;3081123;
61087;101512073;3081127;101082969
61088;101497435;3081129;101063188
61089;101558711;3081128;100994194
61090;101461238;3081130;101077340
61091;101573683;3081133;101053835
61092;101451450;3081132;101077068
61093;101624988;3081131;101010387
61094;101616946;3081134;101028195
61095;101660947;3081135;101080440
61096;101671432;3081138;101390675
61097;101670744;3081139;101391584
61098;101669994;3081151;101392873
61099;;3081143;
61100;101741825;3081142;101741826
61101;101545533;3081144;101003269
61102;101502193;3081145;101077103
61103;101536800;3081146;101083555
61104;101482123;3081148;101035569
61105;101651221;3081147;101077067
61106;101459070;3081149;101060983
61107;101571685;3081152;101019894
61108;101630176;3016822;101077066
61109;101433659;3081153;101066627
61110;101581544;3081154;101003268
61111;;3081155;
61112;;3081156;
61113;;3081160;
61114;;3081158;
61115;;3081161;
61116;;3081157;
61117;;3081159;
61118;;3081162;
61119;;3081164;
61120;101417924;3081168;101058707
61121;101478925;3081163;101080628
61122;101527010;3081165;101059515
61123;101638520;3081169;101008373
61124;;3081167;
61125;101629436;3081170;101080899
61126;101520379;3081173;101007480
61127;101443031;3081171;101018453
61128;101593768;3081172;100991052
61129;101429017;3081174;101050652
61130;101445121;3081176;101078861
61131;101570115;3081175;100988337
61132;101517706;3081180;101058706
61133;101429009;3081179;101000933
61134;;3081177;
61135;;3081178;
61136;101670100;3030029;101146144
61137;;3030032;
61138;101650687;3081181;101080260
61139;101528237;3081182;101018455
61140;101660623;3081184;101060004
61141;101477937;3081193;101044231
61142;101635328;3081188;100986069
61143;101651285;3062316;101007108
61144;;3081185;
61145;;3081187;
61146;;3081189;
61147;;3081192;
61148;;3081190;
61149;;3081194;
61150;101432693;3081199;101020132
61151;101623786;3081198;101029204
61152;;3024274;
61153;;3081196;
61154;;3081197;
61155;;3045276;
61156;101564341;3081200;101021767
61157;101471016;3081201;101074060
61158;101461649;3081202;101054002
61159;101494271;3081203;101024336
61160;101503057;3081205;101068397
61161;101637794;3081204;101067661
61162;101505917;3081208;101040389
61163;101511223;3081206;101052141
61164;101597826;3081211;101052139
61165;;3081207;
61166;101574215;3081212;101011546
61167;;3057277;
61168;101534492;3081222;101534493
61169;;3013076;
61170;;3028083;
61171;;3081210;
61172;;3052522;
61173;;3081214;
61174;;3052399;
61175;101490799;3081217;101077750
61176;101526152;3081223;101058521
61177;;3029502;
61178;101455963;3081218;101102140
61179;;3081219;
61180;101651219;3081221;101081483
61181;101653983;3081220;100990645
61182;101437127;3081224;100987567
61183;101563327;3081225;101066483
61184;101435003;3081229;100984998
61185;;3081228;
61186;;3081230;
61187;;3081231;
61188;;3070015;
61189;;3027723;
61190;101499135;3068262;101255698
61191;;3081232;
61192;101551133;3081235;100995715
61193;101419177;3081238;101029566
61194;101635558;3081248;101201608
61195;;3081234;
61196;101443549;3081240;101083460
61197;;3081237;
61198;;3018959;
61199;101492103;3081247;101083155
61200;101536312;3081246;101007406
61201;101644926;3081249;101011458
61202;101607040;3081251;101011505
61203;101562185;3081250;100984930
61204;101482605;3081252;101067421
61205;101593906;3081253;101047611
61206;101518200;3081254;101016308
61207;101451727;3081256;101076848
61208;101739737;3069157;101739738
61209;101556977;3081255;101051020
61210;;3071694;
61211;;3014248;
61212;;3063286;
61213;101420408;3081257;101066810
61214;101580434;3081258;101077788
61215;101511015;3081259;101061424
61216;101641018;3081260;101078116
61217;101521691;3081261;101081756
61218;101491189;3081263;101078113
61219;101669231;3081268;101392488
61220;101671781;3081267;101392582
61221;101669916;3081279;101391939
61222;;3081266;
61223;;3081269;
61224;;3081271;
61225;101662855;3081276;101285784
61226;;3081273;
61227;;3081272;
61228;101669783;3081281;101392450
61229;;3081275;
61230;101669890;3081291;101391146
61231;;3047321;
61232;101610848;3081303;101229258
61233;;3081284;
61234;;3081286;
61235;101612108;3081298;101391973
61236;;3081287;
61237;;3081289;
61238;;3081294;
61239;101670377;3081296;101392078
61240;;3081297;
61241;;3081299;
61242;101669819;3081311;101392284
61243;101636768;3081302;101077777
61244;;3081301;
61245;101600336;3081304;101071903
61246;101652919;3081305;101069604
61247;101528824;3081309;101077603
61248;101565877;3081306;101061429
61249;101615352;3081310;101081993
61250;;3081307;
61251;101534161;3081312;101066162
61252;101489635;3081313;101014727
61253;101463361;3081315;101025844
61254;101432067;3081319;100996279
61255;;3081314;
61256;101612846;3081316;101034593
61257;101550485;3081317;101079785
61258;101485787;3081318;101083500
61259;101538090;3081323;101083501
61260;;3081320;
61261;101550399;3081322;101043640
61262;101448311;3081321;101062974
61263;101573837;3081326;101005219
61264;;3081324;
61265;101735635;3081325;101735636
61266;101432581;3081327;101000458
61267;101583134;3081328;101080601
61268;101663261;3081329;101080716
61269;101536368;3081330;101018072
61270;101509163;3081331;101077790
61271;101634696;3081332;101005147
61272;101614196;3081333;101031813
61273;101560549;3081337;101082951
61274;101467808;3081334;101008765
61275;101430493;3081335;101056444
61276;101474258;3081336;101033661
61277;101533817;3081338;101008046
61278;101652655;3081339;101072012
61279;101615116;3081340;101061729
61280;101636364;3081341;101051057
61281;101570439;3081342;101049477
61282;101548759;3081343;101031814
61283;101628228;3081344;101073390
61284;101638916;3081345;101031811
61285;101663145;3081346;101010363
61286;101566415;3081347;101077744
61287;101608186;3081348;101051056
61288;101537150;3081350;101036243
61289;101445897;3081349;101083548
61290;101501663;3081352;101062509
61291;101580180;3081351;101079868
61292;101534620;3081354;101008603
61293;;3081353;
61294;101439941;3081358;101033529
61295;101471821;3081355;100998349
61296;101591292;3081357;101058227
61297;101568415;3081359;101076837
61298;;3081356;
61299;101647337;3081363;101036245
61300;101666981;3081361;101082322
61301;;3081360;
61302;101566997;3081362;101034998
61303;101459859;3081364;101038325
61304;101645627;3081365;101080805
61305;101603394;3081367;100996959
61306;101661473;3081366;101004890
61307;101423475;3081369;101050071
61308;;3049294;
61309;;3081368;
61310;101592454;3081370;101036952
61311;101597574;3081371;101079718
61312;101418108;3081372;101083481
61313;101589610;3081374;101036252
61314;101422769;3081378;100982689
61315;;3081373;
61316;;3076489;
61317;;3081375;
61318;101649189;3081377;101078252
61319;101485157;3081379;101022526
61320;101538884;3081381;101009118
61321;101553467;3081380;101039052
61322;101504087;3081383;101050072
61323;101628978;3012393;101000093
61324;101581216;3081386;101056007
61325;101569717;3081384;101005849
61326;;3081382;
61327;101614860;3081385;101025846
61328;101465303;3081387;101049724
61329;101740673;3081389;101740674
61330;101540722;3081388;101050086
61331;101588858;3081390;101052966
61332;101542046;3081391;101029460
61333;101503065;3081392;101012885
61334;101514692;3081393;101033807
61335;101427955;3081394;101041827
61336;101504941;3081396;101039218
61337;101556625;3081395;101031753
61338;101585132;3081397;101011345
61339;;3014620;
61340;101439015;3081398;101011346
61341;101592912;3081400;101006697
61342;101642760;3081402;101050305
61343;101741460;3081399;101741461
61344;101596802;3081401;101011344
61345;101630822;3081403;101068151
61346;101468493;3081406;101045607
61347;;3081404;
61348;;3081405;
61349;101498405;3081410;100980524
61350;101586256;3081407;101068435
61351;101532543;3081408;101041831
61352;101578793;3081409;101069445
61353;101592794;3081411;101003702
61354;101518988;3081412;101049398
61355;101494319;3081414;100985577
61356;101579129;3081413;101049710
61357;101455691;3081416;100985387
61358;101591246;3081417;101003066
61359;101448169;3081418;101054567
61360;101463273;3081419;101057457
61361;101432387;3081420;101042882
61362;101541238;3081427;101059278
61363;101639544;3081421;100998146
61364;101490113;3081425;101054810
61365;101592914;3081428;101050946
61366;;3081426;
61367;101451570;3081432;101047972
61368;101524256;3081430;101039811
61369;;3081429;
61370;101586938;3081431;101071899
61371;101645389;3081433;101057465
61372;101494389;3081434;101050710
61373;101635750;3081435;101033066
61374;;3081436;
61375;101647795;3081437;100998141
61376;101621458;3081442;101079869
61377;101664245;3081440;101045610
61378;;3081438;
61379;101445705;3081441;101008749
61380;;3081439;
61381;101483911;3081447;101041828
61382;;3081443;
61383;101523503;3081445;101031890
61384;101435099;3081446;100984394
61385;101530301;3081448;101004887
61386;101429485;3081449;101060961
61387;101681995;3081451;101681996
61388;101499215;3081450;101034004
61389;;3081453;
61390;101440637;3081452;101037365
61391;;3081454;
61392;101619350;3081455;101066554
61393;101583550;3081459;101002934
61394;101527605;3081456;101033929
61395;101584016;3008555;101000094
61396;101430351;3081457;100980778
61397;101541864;3081458;101059328
61398;101527344;3081460;101045353
61399;101567058;3081463;101008446
61400;101648981;3081461;100988819
61401;101506041;3081462;100988689
61402;101498707;3081464;100987530
61403;101622180;3081466;101051021
61404;101536124;3081467;101013973
61405;101537148;3081469;100989382
61406;;3081465;
61407;;3081468;
61408;;3081470;
61409;;3081472;
61410;;3070412;
61411;101570497;3081471;101008689
61412;101520722;3081473;101050947
61413;101596140;3081474;101056360
61414;101572633;3081475;101078625
61415;101507519;3081476;101076836
61416;101518120;3081477;101045014
61417;101519465;3081478;101049854
61418;101564037;3081479;101049853
61419;101568447;3081480;101046005
61420;101453294;3081483;101046002
61421;101640652;3081482;101046004
61422;101574363;3081484;101042099
61423;;3081491;
61424;101616810;3081486;101070363
61425;101556801;3081485;101077734
61426;101500561;3081487;101033930
61427;101565899;3081488;101067905
61428;101600010;3081489;101008832
61429;101506503;3081490;101042779
61430;101611064;3081492;101050680
61431;101624468;3081494;101051187
61432;101662101;3081495;101072479
61433;;3081493;
61434;101658491;3081496;101002942
61435;101646913;3081497;100998284
61436;101528774;3081499;101060982
61437;101462556;3081500;101009033
61438;101569809;3081503;101075189
61439;;3081498;
61440;101557399;3081502;101066651
61441;101460721;3081501;101012882
61442;101450181;3081504;101057822
61443;101468632;3081505;100997188
61444;101610792;3081506;101070366
61445;101658059;3081508;101073220
61446;101575959;3081507;101004058
61447;101616594;3081510;101011045
61448;;3081509;
61449;101513682;3081512;101044919
61450;;3081511;
61451;101472988;3081515;100981737
61452;;3081513;
61453;;3081514;
61454;;3081516;
61455;101461737;3081517;101069442
61456;101445009;3081518;100996281
61457;101656057;3081520;101042469
61458;101457231;3081519;101059061
61459;101537482;3081521;100991565
61461;101665209;3081522;100989803
61462;101578589;3081523;101060812
61463;101630992;3081526;101055222
61464;101591954;3081528;101078244
61465;101474905;3081529;101009032
61466;101627094;3081527;101059014
61467;101634730;3081530;101070180
61468;101454404;3081532;101059016
61469;101469463;3081531;101005453
61470;101428983;3081533;101059064
61471;101636526;3081535;101013972
61472;101609154;3081534;101037615
61473;101637686;3081537;101007407
61474;101666067;3081536;101076039
61475;101605830;3081538;101060984
61476;101464279;3081539;101067979
61477;101561251;3081540;101083553
61478;101644556;3081544;101038965
61479;101468014;3081541;101077538
61480;101614936;3081542;101069545
61481;101547455;3081543;101038966
61482;101652779;3081545;101060810
61483;101532721;3081551;100987516
61484;101441585;3081552;101082452
61485;101734897;3081549;101734898
61486;101629686;3081553;101072322
61487;101446291;3081558;101073453
61488;;3081555;
61489;101667961;3081559;101007535
61490;101562257;3081560;101060613
61491;;3081557;
61492;101504961;3081561;101072614
61493;101429481;3081566;101078859
61494;;3081563;
61495;101505601;3081568;101080261
61496;;3081565;
61497;101683515;3081587;101683516
61498;101669387;3081612;101392730
61499;;3081569;
61500;;3081572;
61501;;3081576;
61502;;3081581;
61503;;3081578;
61504;101568455;3081579;101074054
61505;101505747;3081580;101074014
61506;101740518;3081583;101740519
61507;101735909;3081582;101735910
