# Extraction des données de départ
#
# SELECT TIERS_ID, DATE_OUVERTURE FROM UNIREG.FOR_FISCAL
# WHERE ANNULATION_DATE IS NULL
# AND TIERS_ID < 100000
# AND TYPE_AUT_FISC='COMMUNE_HC'
# AND DATE_OUVERTURE > 20090101
# UNION
# SELECT TIERS_ID, TO_NUMBER(TO_CHAR(TO_DATE(DATE_FERMETURE, 'YYYYMMDD') + 1, 'YYYYMMDD')) FROM UNIREG.FOR_FISCAL
# WHERE ANNULATION_DATE IS NULL
# AND TIERS_ID < 100000
# AND DATE_FERMETURE IS NOT NULL
# AND TYPE_AUT_FISC='COMMUNE_OU_FRACTION_VD'
# AND MOTIF_FERMETURE = 'DEPART_HC'
# AND DATE_FERMETURE >= 20090101;
#
TIERS_ID;DATE_OUVERTURE
84959;20141202
85038;20170101
85066;20170101
85067;20170101
85069;20170101
85071;20170101
85072;20170101
85073;20170101
85074;20170101
85169;20170101
85170;20170101
85171;20170101
85195;20141231
85196;20150101
85197;20161027
85198;20170101
85199;20160920
85216;20160530
85216;20170101
85217;20170101
85218;20170101
85219;20170101
85220;20170101
85221;20160929
85222;20170101
85235;20160101
85248;20151002
85275;20151001
85295;20160101
85296;20161027
85315;20161001
85415;20150123
85417;20170101
85420;20160101
85527;20160718
85541;20161228
85543;20161220
85544;20161219
85546;20161220
85586;20161107
85587;20161110
85615;20170101
85617;20160101
85617;20170101
85622;20170101
85675;20160101
85688;20160101
85689;20160101
85690;20160101
85691;20160101
85695;20160104
85698;20151126
85699;20150422
85700;20140301
85701;20160419
85702;20160330
85703;20151202
85704;20161110
85705;20161222
85706;20161004
85707;20161004
85710;20160101
85711;20160101
85717;20160923
86159;20170101
86161;20170101
86255;20151218
86295;20160101
86296;20160101
86297;20160120
86298;20151123
86575;20170607
86667;20140101
86668;20160111
86670;20160928
86670;20161108
86671;20160129
86676;20170101
86677;20170101
86678;20170101
86898;20170101
87418;20160101
87468;20170101
87815;20161115
87848;20170504
87849;20170504
87850;20170405
87851;20170328
87852;20170509
87853;20170424
87854;20170426
87855;20170118
87859;20170101
87863;20161206
87864;20170101
87865;20170101
87866;20170101
88092;20141201
88115;20160101
88142;20170508
88159;20170515
88166;20170503
88177;20170404
88185;20170101
88262;20170101
88355;20170101
88375;20120101
88375;20120126
88376;20150101
88377;20160701
88395;20170101
88396;20170101
88403;20170101
